match_type,wikidata_name,apify_name,wikidata_qid,wikidata_city,wikidata_country,apify_city,apify_country,apify_rating,distance_meters,wikidata_id,apify_id
exact_name,"Shrine Auditorium and Expo Hall","Shrine Auditorium and Expo Hall",Q731437,"Los Angeles","United States","Los Angeles","United States",4.4,47,8b2807bc-dc11-4f08-9642-8f0ab96db951,d4452a84-1bf6-4654-b135-90391a3ddc3f
location_only,"Shrine of the Virgin of the Rosary of Pompei","Santuario della Beata Vergine Maria del Santo Rosario di Pompei",Q980745,"Pompei","Italy","Pompei","Italy",4.8,20,83157303-2515-44f1-8afe-1d53431a5c8f,d521baa7-0b39-4b0c-907d-7f5cfe59e644
location_only,"Shuljavskiy Cemetery","Shulyavs'ke cemetery",Q4527646,"Solomianka Raion","Ukraine","Kyiv","Ukraine",3.9,100,6b0964c5-0f2b-401f-a582-de4879ff67c9,c8fa04b6-e0fe-4500-991d-9b64eddf74fc
location_only,"Sierraville School","William R. Rouse Rop",Q75336847,"Sierra County","United States","East Sierra","United States",,72,74c9d797-9582-4fdb-9ba0-c4f10968909d,bb7c91e8-c7da-4be3-9838-81a8142bb8a5
location_only,"Sieveringer Friedhof","Sievering Cemetery",Q2284576,"Döbling","Austria","Vienna","Austria",4.6,6,64e4f65a-ebab-4acb-9a24-0702702f35f4,ed954fa7-0561-479b-ab37-9f2bb7cab9a8
location_only,"six sépultures circulaires sous tertre tumulaire","Kernourz dolmen",Q22992078,"Le Bono","France","Le Bono","France",4.5,12,f1ecf408-0494-418f-b067-156d53ab7b8a,8b11e921-1b39-43eb-84f8-d3dbf432adba
location_only,"Sixth ENI Office Building","VI Palazzo Uffici Eni",Q77009188,"San Donato Milanese","Italy","Milan","Italy",4.5,99,912ef90b-aa36-45ed-998c-76efbd071881,84976d43-b40d-4a8b-8a2c-a70ca314383f
location_only,"Smolny Institute","SMOLNY Historical and Memorial Museum",Q728971,"Smolny Passage","Russia","St Petersburg","Russia",4.7,25,88271d62-f17a-4ea5-8a11-b56f569b598c,60abe677-3e6f-411b-9d19-9b389e798f4b
location_only,"Soccer City Stadium","FNB Stadium",Q163521,"","","Johannesburg","South Africa",4.4,31,60d74f19-03b0-41fe-a2c4-eec943e6fc8e,e3f44953-48d6-4fbc-913d-c9ba0af746f7
location_only,"Social Science Research Center Berlin","Social Science Center Berlin",Q104529940,"Bezirk Mitte","Germany","Berlin","Germany",4.8,22,86510fd8-d793-4001-8f01-2ed112f56c15,850dc3d1-d6d1-42cf-bb93-278fa613a15f
location_only,"Socx Churchyard","Kerkhof van Soks",Q1819538,"Socx","France","Socx","France",5,34,60714f30-953c-45a7-98e7-1f3023922117,290e2dd8-87e8-4fef-a439-e7bb152484ab
location_only,"Soldatenfriedhof Böddeken","Ehrenfriedhof Böddeken",Q2298577,"Büren","Germany","Büren","Germany",4.6,108,6fb1b23c-ff1e-47b0-afd6-8d03da64b762,e98e2d2b-d690-4e75-bf61-74250cbb8ebe
location_only,"Solitude Palace","Schloss Solitude",Q561962,"Stuttgart-West","Germany","Stuttgart","Germany",4.6,20,886942ad-2ac6-49d7-aa8e-ffa150e147d1,8c73f54c-a80a-4c09-a78c-9154444f4e37
location_only,"Solow Building","Footwear Show New York Expo | FSNYE",Q632019,"New York","United States","New York","United States",4.9,100,876ef844-eed1-48d4-96d2-698f4144a263,aad5f32e-84b0-42dc-9182-179185676a99
location_only,"Somerset House","The Courtauld Gallery",Q1344889,"City of Westminster","United Kingdom","London","United Kingdom",4.7,58,760699a4-ea03-43a3-b719-cb626e1e1f72,f82f7c56-1877-4bbb-9860-4d579a3c1eaf
location_only,"Sorvali Cemetery","Sorvalskoe Cemetery",Q4429000,"Vyborg","Russia","Vyborg","Russia",5,26,b1eb1a72-b9a6-4a24-b39d-bfc89c0a1ad7,f7ee3487-184f-48b5-90ce-3ee7f09a7d3e
similar_name,"South Wimbledon tube station","South Wimbledon",Q1974760,"London Borough of Merton","United Kingdom","London","United Kingdom",4.1,11,99428be3-4a15-47b3-a262-73e4f04a545c,58a5caff-16c5-4103-833b-ca0e3188212d
location_only,"Soviet Cemetery Weimar","Sowjetfriedhof im Ilmpark",Q2305043,"Weimar","Germany","Weimar","Germany",5,59,9d2454c0-0871-4363-8616-5348e0218148,eec811fc-079d-46ac-ab61-29916174f50d
location_only,"Soviet military cemetery in Bielsko-Biała","Cemetery of Soviet Soldiers",Q649359,"Bielsko-Biała","Poland","Bielsko-Biala","Poland",3.8,57,7987c2c6-e5db-422d-9417-07e6853754b9,6459947e-15d0-4d92-ab32-284565c7d905
similar_name,"Soviet military cemetery in Suwałki","Cemetery",Q891571,"Suwałki","Poland","Suwałki","Poland",4.9,35,6c639036-abd4-4e85-894b-c668ad71e496,b88269b4-32cf-4411-a1f9-870613ab3e7c
location_only,"Soviet prisoners of war and soldiers cemetery in Zambrów","Cmentarz Wojenny Jeńców Sowieckich",Q4222842,"Zambrów","Poland","Zambrów","Poland",4.6,67,9416ff1d-cdff-41a2-800c-4263182d5438,e5e12138-71d8-4dce-b64d-9bc2e0819d42
similar_name,"Soviet War Memorial","Soviet War Memorial Treptow",Q48441,"Berlin","Germany","Berlin","Germany",4.7,32,b8125fd0-3af1-4c62-967c-0f9b67839f8e,9dcb00a5-23e5-4cce-b09d-1158e621155c
location_only,"Sovske cemetery","Sovs'ke cemetery",Q4426634,"Kyiv","Ukraine","Kyiv","Ukraine",3.8,84,6f2301c8-24f0-4901-8495-9522246fdebf,d7344acf-0fab-48ce-aa27-8aeecd2f4126
exact_name,"Sowjetische Kriegsgräberstätte Simmerath-Rurberg","Sowjetische Kriegsgräberstätte Simmerath-Rurberg",Q2305024,"Simmerath","Germany","Simmerath","Germany",4.8,100,8dca7bfb-8193-4c7c-8569-4138472895ce,0b96aafc-da20-403c-a7b4-8b0373b276f0
location_only,"Sowjetischer Ehrenfriedhof Reitwein","Sowjetische Kriegsgräberstätte Reitwein",Q2305023,"Reitwein","Germany","Reitwein","Germany",5,37,8f3de000-379b-4e06-85ac-585ee01291cf,d8505258-e3e9-4cd8-9d2e-cdbe36f0f758
exact_name,"Sparks Hall","Sparks Hall",Q43371246,"Chadron","United States","Chadron","United States",,56,9b779890-a4e7-425d-bab6-31592d63e40e,864537ab-d117-4ecf-818c-44aabb233989
location_only,"Speyer Cathedral","Speyerer Dom",Q22720,"Speyer","Germany","Speyer","Germany",4.7,30,8d0ac5c1-1751-4b6d-8c8c-a2699cb4c015,02a7aa52-00d8-40cb-a1bc-6c8d624e5df5
location_only,"Spitalkirche Heilig Geist","Heilig-Geist-Spitalkirche",Q41217721,"Füssen","Germany","Füssen","Germany",4.7,7,b0a28471-d9d6-475a-8503-635b3cb17307,70a683c9-1313-4520-9558-93197a751b8e
similar_name,"Spring Grove Cemetery","Spring Grove",Q2313810,"Cincinnati","United States","Cincinnati","United States",4.7,58,9a8320d4-697b-4dc9-a5c6-4e0d712be452,b2ef861f-1a82-4007-b0d9-b26e8c7ca7b7
similar_name,"St Botolph Building","The St Botolph Building",Q20639499,"London","United Kingdom","London","United Kingdom",4.4,12,9257552b-ce45-409c-ac49-08349a9ca817,d781f9d0-fa9d-421f-ada8-48ec3b3eb70c
similar_name,"St Gabriel's Church, Blackburn","St Gabriel's Church",Q78596928,"Blackburn with Darwen","United Kingdom","Blackburn","United Kingdom",4,22,7dd11dc0-ef8d-4a7c-8720-fca618806753,54570da9-3b54-4719-8a7a-fe83ead1ca00
location_only,"St Mark's Campanile","Saint Mark's Basilica",Q754194,"Venice","Italy","Venice","Italy",4.7,96,d7735605-b311-4aae-97cd-d2a95ad0888e,2b31e163-358a-45fc-b523-6c1312ebb379
location_only,"St Mark's Clocktower","Saint Mark's Basilica",Q966625,"Venice","Italy","Venice","Italy",4.7,93,9458fc66-ab92-4fc0-8dd2-73b16a9977fd,2b31e163-358a-45fc-b523-6c1312ebb379
location_only,"St Martin-in-the-Fields","Café in the Crypt",Q1335201,"City of Westminster","United Kingdom","London","United Kingdom",4.2,36,2884999c-f70a-4577-935e-96124f2a6069,95420dcc-a086-438f-b2bb-b31285974a7e
similar_name,"St. Albert","Pfarramt St. Albert",Q2316901,"Saarbrücken","Germany","Saarbrücken","Germany",4.1,60,836c2669-1008-42f6-928e-2842a85e1e95,269f1468-b42b-4abc-98c2-d99f6f63d463
location_only,"St. Gertrud","santa gertrud: church + culture",Q2318650,"Neustadt-Nord","Germany","Cologne","Germany",4.5,14,600e4aa9-b4cc-4ab7-9c28-2e81b2c1a781,278d5b4f-66ed-41b4-bea7-900cf9833974
location_only,"St. Hallvard's Church and Monastery","St Hallvards Kirke",Q2596230,"Oslo Municipality","Norway","Oslo","Norway",4.7,43,96d4f1ab-db60-4747-a4dc-308bcf193143,b6e7d544-87e3-4be0-9413-7d6746cc9739
exact_name,"St. John Cemetery","St. John Cemetery",Q3945111,"New York","United States","Middle Village","United States",4,77,8bed9a80-e12c-4112-b76e-beec06703bfe,d641d547-d30c-468c-946a-f488f22b5886
location_only,"St. Maria im Kapitol","Basilica of St Mary in the Capitol",Q598352,"Altstadt-Süd","Germany","Cologne","Germany",4.6,14,954035f3-ea50-4bd8-80e5-0c140c90b088,103596d0-dd3f-4f1c-a325-19eb474a4823
similar_name,"St. Maria Königin (Düsseldorf)","St. Maria Königin",Q1523159,"Lichtenbroich","Germany","Düsseldorf","Germany",4.8,4,811fd502-5515-4898-a910-cc20bc228db9,f339f810-0dfb-4eaf-8260-a16e0ccce98b
location_only,"St. Martin-au-Laert Churchyard","Église catholique Saint-Martin à Saint-Martin-au-Laërt et son Cimetière",Q1882794,"Saint-Martin-lez-Tatinghem","France","Saint-Martin-lez-Tatinghem","France",4.4,62,ad1e805f-deea-404b-9b78-8721af962eee,dcf35999-67df-4c68-ab0c-786bd780fbff
location_only,"St. Mary's Royal Church","Saint Mary's Royal Church",Q3586107,"Schaerbeek","Belgium","Schaerbeek","Belgium",4.4,54,838af208-5eae-470f-89ba-ea1f3574ec21,dbab57dd-a049-4aee-a124-14f987b3d196
location_only,"St. Matthäus","Kath. Parish of St. Matthew",Q2321428,"Garath","Germany","Düsseldorf","Germany",4.8,29,6d44c25f-b8b3-47c2-8cc9-211187b560fb,016f9002-3386-42f8-a1d6-02e0be50c471
location_only,"St. Olav's Cathedral","St. Olav's Catholic Cathedral",Q1552134,"Oslo Municipality","Norway","Oslo","Norway",4.6,34,5d73c469-81a8-44ef-b896-f97e6c8420d1,ce377b4a-76e4-4e39-ab1b-45c721a91ccf
location_only,"St. Paul's Cathedral, Dunedin","St Paul's Cathedral",Q2972691,"Dunedin City","New Zealand","Dunedin","New Zealand",4.5,23,839e7c0f-690c-4f43-aae8-8442b135d5fb,2757efd7-c2d2-40ba-8a86-2641d2609464
location_only,"St. Peter's Basilica","Vatican Necropolis",Q12512,"Vatican City","Vatican City","Vatican City","Vatican City",4.7,85,fe71e605-8357-495f-99af-6c583f20d8ca,2cd2c288-2b7e-494d-a3ec-b120d0d63d66
location_only,"St. Pierre Cathedral","Cathédrale Saint-Pierre Genève",Q666516,"Geneva","Switzerland","Geneva","Switzerland",4.6,11,a55b3783-1860-4439-a57c-71a8ec6ed9a6,9ca013ab-d278-42b6-ab82-9fdf4c07bd8e
exact_name,"St. Pierre Cemetery","St. Pierre Cemetery",Q2735013,"Amiens","France","Amiens","France",5,57,9c69633d-22ef-4f8e-99be-24bf9d61272c,5458a6f0-756b-414c-8587-73e735d4f09e
exact_name,"St. Rochus Cemetery","St. Rochus Cemetery",Q1569173,"Nuremberg","Germany","Nuremberg","Germany",4.1,89,65c12cce-6170-4bce-9ee2-0f3e20cd86e9,338a7c1e-18f2-4bb6-8d54-68da665b7520
location_only,"St. Sebastian's Cemetery","St Sebastian's Cemetery",Q1635749,"Salzburg","Austria","Salzburg","Austria",4.8,27,969e2dce-efd9-408e-b78e-857179d8a605,3bd5c81d-de2a-40d9-912e-4f90103a3d07
location_only,"Stadio Friuli","Bluenergy Stadium",Q640031,"","","Udine","Italy",4.6,26,8100d26f-050b-4e66-9370-40b028ac5cb5,16552054-3a4d-43d4-8c76-1c4c56309c34
location_only,"Stadio Renato Dall'Ara","Renato Dall'Ara Stadium",Q757182,"","","Bologna","Italy",4.4,22,748844b8-eb8d-4d35-a33e-908075a060af,04896f10-8f7e-49e4-906f-b69060f509db
location_only,"Stadio Renzo Barbera","Renzo Barbera Stadium",Q28500,"","","Palermo","Italy",4.3,8,94f145c0-8f2f-46f3-a4dd-88146ffe3842,e37d329d-665b-4212-bec6-e9d31ae96a18
location_only,"Stadion Energa Gdańsk","Polsat Plus Arena Gdańsk",Q182385,"","","Gdańsk","Poland",4.7,7,7a183ae9-d76f-4a97-a7f2-bbde7861869f,3f782791-2601-4ab7-83cb-068e7af7e102
location_only,"Stadlauer Friedhof","Friedhof Wien Stadlau",Q1495770,"Donaustadt","Austria","Vienna","Austria",4.3,37,6f049ccd-98f4-4163-bb84-1864ba6024c7,75109837-f15d-454e-9198-de47ec9b2b59
similar_name,"State Kremlin Palace","The State Kremlin Palace",Q2033910,"Tverskoy District","Russia","Moscow","Russia",4.7,63,b1fa8b75-60ee-4614-b7b9-686043d2526c,682e43e9-b995-4008-94a8-0919a664a340
location_only,"Ste. Marie-Cappel Churchyard","Kerkhof van Sint-Mariakappel",Q2739022,"Sainte-Marie-Cappel","France","Sainte-Marie-Cappel","France",,1,5d454539-91ec-4eb1-9f6e-6ad4d8b80e84,01e51e3c-b400-4497-83e7-eb9256444484
location_only,"Stephanuskirche (Wolfsburg)","ev.-luth. Stephanusgemeinde",Q11722211,"Wolfsburg","Germany","Wolfsburg","Germany",4.7,22,aa87cc0d-76ba-4481-a5b2-c07cfce87a70,fac074cd-93a6-4e85-8c09-8a07c10f5bcb
location_only,"Stevens Building","Staacke Brothers Building",Q7615461,"Texas","United States","San Antonio","United States",5,35,a87a1814-a2ca-474d-9660-51276a1f573d,358cdce1-8d4c-42cb-a05b-1f80dc265c47
location_only,"Stockholm Mosque","Stockholm Central Mosque",Q1193675,"Stockholm","Sweden","Stockholm","Sweden",4.7,7,85900272-36f4-4f5e-86d5-fccf0b6dfeab,75a6969e-fa1c-4a97-9287-a76d9890a9ea
location_only,"Stockholm Palace","The Royal Palace",Q750444,"Stockholm","Sweden","Stockholm","Sweden",4.5,18,ac8442f8-4756-4500-a845-8911eb642ff6,1819759a-2efd-4c89-aa46-1e78d3e11a8d
location_only,"Stockholm Synagogue","Jewish Community of Stockholm",Q619484,"Stockholm","Sweden","Stockholm","Sweden",4.7,37,7746be17-c8e6-4c1a-b1d6-a233a524b99c,2f07ef91-bafe-407a-8040-20b0ee003b86
exact_name,"Stolzenfels Castle","Stolzenfels Castle",Q833779,"Koblenz","Germany","Koblenz","Germany",4.5,34,65110bd3-114a-46b0-8dce-8cc06e976b74,e3299e9e-90b2-42f2-acb8-43871e53e2ba
exact_name,"Strawberry Arena","Strawberry Arena",Q1138684,"","","Solna","Sweden",4.2,52,80836432-1ea5-40c1-b5eb-abf24a1da123,7b391ba0-54ac-4b9e-adb5-1633bd02ff21
exact_name,"Subotica Synagogue","Subotica Synagogue",Q1039834,"Subotica","Serbia","Subotica","Serbia",4.8,39,674e45ef-f4ca-4e41-aa34-795688df5a37,959fac80-30f6-4267-a741-e82b2753a319
location_only,"Suburban Station","THE PHOENIX APARTMENTS",Q1531481,"Philadelphia","United States","Philadelphia","United States",3.9,38,4386b47b-e629-4171-9574-144964d15f45,921b9b7a-e96b-48df-bef8-67f5235239cd
exact_name,"Südwestkirchhof Stahnsdorf","Südwestkirchhof Stahnsdorf",Q882748,"Stahnsdorf","Germany","Stahnsdorf","Germany",4.8,82,8d876e5a-48bf-441e-975c-790fc0f89c9a,ec85b2b6-93d2-44a6-ab56-a644ebda3094
exact_name,"Šukių piliakalnis","Šukių piliakalnis",Q12680155,"Šeimena Eldership","Lithuania","Šeimenos","Lithuania",4.3,43,aa9190f4-f8d3-4072-bb50-f4937c4fff58,dd460e3d-de32-466d-95c4-74fbef13bd9c
similar_name,"Superjednostka","Aparthotel Superjednostka WoMark Katowice Spodek",Q2367681,"Katowice","Poland","Katowice","Poland",5,53,6950dda2-69df-48ec-ac25-d90dcdc03ea6,69ca3db1-90ed-4698-a52a-e76d2061f9c4
similar_name,"Swissôtel The Stamford","Swissôtel The Stamford Singapore",Q1343055,"Downtown Core","Singapore","Singapore","Singapore",4.5,47,86d2c64e-8b64-49df-9d27-ace7083726ed,d05fbb22-2c5a-428e-ab73-289c8f013782
location_only,"Synagogue of Besançon","Besançon Synagogue",Q1141086,"Besançon","France","Besançon","France",4.4,10,8bfc7e97-31f7-417c-a800-bf8fa437fa0f,a7783bbb-686a-4940-beb9-f3990f9728e4
location_only,"T-Building","Jyväskylä University Library",Q28464278,"Jyväskylä","Finland","Jyväskylä","Finland",4.6,109,b134b531-50e8-41dc-9869-f791ea1f4834,376dee57-9027-48c3-8fc9-ccb497ea4c53
exact_name,"Taber Hill","Taber Hill",Q180100,"Toronto","Canada","Toronto","Canada",4.6,111,9713aaa0-a5cf-41b2-bd1a-ceb2dafabcc3,b49bba1f-a6b5-4c94-9be4-d47d4424bb86
location_only,"Taichung Metropolitan Opera House","National Taichung Theater",Q555338,"Taichung","Taiwan","Taichung","Taiwan",4.6,79,ae014bd0-a547-45fd-a05b-23b0b5eab90e,4db902b8-8bdc-4173-8032-1a5c06a38cd1
exact_name,"Taipei 101","Taipei 101",Q83101,"Xicun Village","Taiwan","Taipei","Taiwan",,45,789c541c-3d53-43a0-b73c-cbf564a3f831,2a82a583-560a-40de-9146-adef0466224a
location_only,"Taza Pir Mosque","Təzəpir məscidi",Q2096562,"Yasamal raion","Azerbaijan","Baku","Azerbaijan",4.6,5,8dfb9036-fcc2-4070-b998-0ce206fdf216,47b9a22f-4141-454e-9e16-37b17a5e6960
location_only,"Telfair County Courthouse and Jail","Telfair County superior Court Clerk's Office",Q17049968,"McRae-Helena","United States","McRae-Helena","United States",1.8,26,acd39c05-6d8e-4960-9d6a-bb53f95453ce,f9ca0e35-cadc-46d4-b2ae-14b6cb7a6eac
similar_name,"Tempietto","Tempietto del Bramante",Q12960184,"Rome","Italy","Rome","Italy",4.7,3,77dc7f79-70ef-4c0b-8669-73483d9ab7cc,2361b8ea-140a-4e56-b389-fa46e59db777
location_only,"Teruel Cathedral","Cathedral of Santa María de Mediavilla",Q513893,"Teruel","Spain","Teruel","Spain",4.5,42,a087fd7d-6693-4cd4-b33b-22620fcec1dd,b133ae79-1801-458f-84ea-22425c87b665
exact_name,"Teshima Art Museum","Teshima Art Museum",Q2379884,"Takamatsu","Japan","Tonosho","Japan",4.6,74,a612bd48-5d27-4eaf-90cb-02715fa5c596,b78dc456-23ef-4ef7-bab1-6662e940f7dc
similar_name,"The Bass Museum of Art","The Bass",Q4867942,"Miami Beach","United States","Miami Beach","United States",4.3,3,a87a5ffe-d3cd-4f78-94fd-3c6d5622d1f3,22318340-4a05-4d08-a5a6-125083a5973b
similar_name,"The Charles Hotel","The Charles Hotel, a Rocco Forte hotel",Q2410189,"Maxvorstadt","Germany","Munich","Germany",4.7,6,8756d77a-3db7-4963-ae4d-30a626e393f7,32dc358a-4c8a-46f4-99e0-cd70b6b56908
similar_name,"The Glasshouse","The Glasshouse International Centre for Music",Q2414046,"Newcastle upon Tyne","United Kingdom","Gateshead","United Kingdom",4.6,9,a4d3ce90-124a-4002-b385-c85fbbb4e550,b188138a-2c3d-43f1-9757-11eeda8bdcf9
location_only,"The Hacienda","Hearst Hacienda Lodge",Q7738608,"Monterey County","United States","Fort Hunter Liggett","United States",4.2,60,aada2d9d-4634-4949-b2f2-22f20caa3fbb,7a868839-ca4c-4a0e-a42a-eae178d2366d
location_only,"The King's Grave","Kiviksgraven",Q1540741,"Simrishamn Municipality","Sweden","Kivik","Sweden",3.9,15,a0e778d6-313f-4e36-89c2-6bd52bf64a1e,a09bc774-0dcc-4eb8-9133-d12dbe435aae
similar_name,"The Palazzo","The Palazzo at The Venetian Resort",Q1514587,"Paradise","United States","Las Vegas","United States",4.6,44,81a31ad4-0993-47b7-9343-6164d721f496,dd49f8e5-40bd-4c44-82e8-6efecd1dbdf5
location_only,"The Sackler Wing","East Pinetum",Q116981455,"New York City","United States","New York","United States",4.7,80,943c48a8-891e-44b3-acfd-f6b433b79700,5b2b0703-cc70-4323-a91c-425b18f5ca5a
location_only,"The Socialists' Memorial","Memorial of the Socialists",Q1497554,"Lichtenberg","Germany","Berlin","Germany",4.5,2,7c8e1522-4922-4565-83f8-6ba4acbb7fd2,b71c4d4e-81ee-4350-97e1-bff87540fc9a
location_only,"The Ware Center of Millersville University","Ware Center for the Arts",Q30634451,"Lancaster","United States","Lancaster","United States",4.7,4,a791e9ad-838e-49cf-87a3-9e11a5ee1d6a,232fc58b-5ce3-4027-9cc4-19ffc557326d
similar_name,"Theater St. Gallen","Konzert und Theater St. Gallen",Q2415961,"St. Gallen","Switzerland","St Gallen","Switzerland",4.6,4,945f6f84-2cbe-4c5f-89cc-7080c41414a4,45709ee8-29df-42b2-a491-cabab7dd40cb
similar_name,"Theme Building","The Theme Building",Q3523620,"California","United States","Los Angeles","United States",4.3,54,11db136f-c0d9-494d-9863-85c543a017e7,e50d0e5d-f68b-4b05-836c-7e4fec779f18
location_only,"Thiennes Churchyard","Kerkhof van Tienen",Q2224766,"Thiennes","France","Thiennes","France",,42,a8e2931e-5ca2-42cb-a5cb-10892a567a3e,9d98804c-9f6a-4f42-bbf6-8b19d5f145e8
location_only,"Thilloy Road Cemetery","thilloy road british cemetery",Q2098703,"Beaulencourt","France","Beaulencourt","France",,27,90d280cf-269a-45ba-a975-736ae92bd417,d509d2f2-7bd6-4981-98b8-c2af1db5da64
location_only,"Thivencelle Churchyard","Cimetière de Thivencelle",Q1887118,"Thivencelle","France","Thivencelle","France",,65,72813341-102b-410b-9c5e-11e57400ad95,da877781-d577-4cbf-86c1-1d126eda0e2a
exact_name,"Thomas Jefferson High School","Thomas Jefferson High School",Q7791264,"Richmond","United States","Richmond","United States",,49,a05056dc-8ad1-4e7c-97a3-5ad52d79ef91,8d5ac7ec-497b-4f50-8648-59ea21be6fc4
similar_name,"Thomas Mann House","Thomas Mann House (Not open to the Public)",Q27899343,"Pacific Palisades","United States","Pacific Palisades","United States",5,10,72c43ad6-63e7-409d-b5ef-6f554400e3d0,54da4735-4132-489e-a75e-da075199c1be
similar_name,"Thurston Hall (Cornell University)","Thurston Hall",Q114896051,"Ithaca","United States","Ithaca","United States",,6,6c228a37-1020-4298-ab61-a4d86770972c,400afd7f-810c-47e1-8f75-412ec8746e34
similar_name,"Timber Creek Campground Comfort Station No. 245","Timber Creek Campground",Q89033382,"Grand County","United States","Grand Lake","United States",4.6,84,fd3ff55f-633f-4f21-9e24-d5e41ef4d0c1,0d2cf2cd-28f9-426b-b540-fdc0e890ebeb
similar_name,"Timber Creek Campground Comfort Station No. 246","Timber Creek Campground",Q89033425,"Grand County","United States","Grand Lake","United States",4.6,67,70c4077f-d862-40bb-9385-8f0fdd4f0073,0d2cf2cd-28f9-426b-b540-fdc0e890ebeb
similar_name,"Timber Creek Campground Comfort Station No. 247","Timber Creek Campground",Q89033444,"Grand County","United States","Grand Lake","United States",4.6,109,378dfb5a-1163-42c1-a564-61e2526cfbac,0d2cf2cd-28f9-426b-b540-fdc0e890ebeb
location_only,"TIME'S I + II","Times",Q131389013,"Kyoto","Japan","Kyoto","Japan",4,5,6310b4bf-36ae-452a-af4f-c75d65eb0d1a,334656f1-11e8-4d32-bf22-b5f1270358f4
exact_name,"Toki Messe","Toki Messe",Q705614,"Niigata","Japan","Niigata","Japan",4,54,9946bec1-f12c-4b98-b538-9f2225ebfcc9,7e2d9f1b-5f1a-4a42-af48-2b81649b4c1b
location_only,"Tooting Bec","Saint Anselm's Catholic Church",Q1424421,"Wandsworth","United Kingdom","London","United Kingdom",4.7,64,5927b3ae-e938-4234-baa4-b0b1114e9785,17fb5a59-46ac-4715-a5b8-0471b1bac0a0
location_only,"Torre de Valencia, Madrid","Montaña Artificial",Q11704647,"Ibiza","Spain","Madrid","Spain",4.1,105,f6aafd93-31d0-46d4-bace-a2fb28806d02,1b752170-5728-432c-9c07-91dfeec5de4b
similar_name,"Torre Glòries","Viewpoint Torre Glòries",Q336246,"El Parc i la Llacuna del Poblenou","Spain","Barcelona","Spain",4.5,13,3b66b28c-3318-482e-a94b-fa73db82626f,ab87da28-4a2a-43e4-8859-c06bd6b7de20
location_only,"Torre Interbank","Interbank Headquarters",Q5818145,"Lima","Peru","La Victoria","Peru",4.6,21,af1d296c-df92-4a08-a8f0-4bb1ef7f15fb,09126586-6cb6-45a9-8555-9e753fd61e4e
